userId|John Wick|The Shack|Guardians of the Galaxy Vol. 2 (Theatrical)|Wonder Woman|Blade Runner 2049|Dunkirk|Kong: Skull Island|Get Out|Star Wars: The Last Jedi (With Bonus Content)|A Dog's Purpose|Spider-Man: Homecoming|Split|The Boss Baby|Baby Driver|The LEGO Batman Movie|Transformers: The Last Knight|Girls Trip|Alien: Covenant|Murder on the Orient Express|The Shape of Water|Darkest Hour|Baywatch|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|Kingsman: The Golden Circle|Fifty Shades Darker (Unrated Version)|Wonder|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|The Mummy (2017)|The Emoji Movie|Jumanji: Welcome To The Jungle|War for the Planet of the Apes|Captain Underpants: The First Epic Movie|Coco (Theatrical Version)|Daddy's Home 2|Cars 3 (Theatrical)|Justice League|Annabelle Creation|A Bad Moms Christmas|Thor: Ragnarok (Theatrical Version)|Despicable Me 3|Happy Death Day|The LEGO NINJAGO Movie|Pitch Perfect 3|Ferdinand |The Post|The Greatest Showman|﻿"Title"
Lawrance Thompson|0|0|0|0|0|0|0.866666666667|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Allie|0.972972972973|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stephen P. Graf|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
F M Hall|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Environmental Initiaitves of North America|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0.939393939394|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0
jthetex|0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Natalieg|0|0|0|0.947368421053|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Stephanie E. Horn|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Max Snare|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Eli|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.977777777778|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rocko3|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.959183673469|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AC|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AB|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0
AH|0|0|0|0|1.0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AJ|1.0|0|0|0|0|0|0|1.0|0.952941176471|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kristin B.|0|0.980079681275|0|0.991266375546|0|0|0|0|0|0.993366500829|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.991031390135|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.984848484848|0|0|0|0
JK|0.970149253731|0|0|0|0|0.866666666667|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
JD|0.945945945946|1.0|0.981308411215|1.0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.98773006135|0|1.0|0.96875|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0
Tammi Schmahl|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Book Reader|0|0|0.962962962963|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0.969230769231|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
U.N. S.|0|0|0|0|0|0|1.0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Frequency Jones|0.9625|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.99043062201|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
jcv: a great product especially the display|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
mac|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ashley D. R.|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R. Smith|1.0|0|0.981308411215|0.973684210526|0.971326164875|1.0|0.951219512195|0|0|0|0|1.0|0|0|0|0|0|0.983606557377|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0.981735159817|0|0|0|0|0|0|0|0|0|0.985454545455|0|0|0|0|0|0
Richard|1.0|0|1.0|0.961904761905|0|1.0|1.0|1.0|0.987577639752|1.0|0|1.0|0|0|0|0|0|0.9375|0.978723404255|0|1.0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
Ian|0|0|0|0|1.0|0.904761904762|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0.984251968504|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
T Tweed|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Connor Bonelli|0|0|0|0|0|0|0|1.0|0.978647686833|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Henry Erlenwein|0|0|0|0|0|0.973684210526|0|0|0.982905982906|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
mindy|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JamieLT|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Foul Pet|0|0|1.0|0|1.0|0|0.833333333333|0|0.928571428571|0|1.0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
BC|0|0|0|0|1.0|0|0|0|0.988304093567|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.936170212766|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
BW|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bb|0|0|0|0|0|0|0|0|0|0|0|0|0.9|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Matthew D'Souza|0|0|0|0|0|0|0|0|0|0|0|0|0|0.985915492958|0|0|0|0|0|0.9921875|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
B+|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.882352941176|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jeff Farnsworth|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0.891891891892|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0
Johnny|1.0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
penny|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kevin and Shannon|0|0|1.0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ho Ka Ming|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.981818181818|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Tonalli G.|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
It's Me A|0.973684210526|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
The Ring Man Here 2 See|0|0|0|0|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
David A. Hillman|0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Scotamazon|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ram  Stanger|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Danielle|1.0|0|1.0|1.0|0|1.0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Liz|1.0|1.0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Ta Landa|0|0|1.0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Ali|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Steph|0|0.862068965517|0|1.0|0|0|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.979381443299|0|0|0|0|0|0|0|0|0
pinguhk|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Craig|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.931034482759|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bernie|1.0|0|0|1.0|0|1.0|1.0|0|0|1.0|0.975|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
Nita|0|0|0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0.95652173913|0|0|0|0|0|0
William F. James|1.0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
oldgolferrelic|0|0|0|1.0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sydney|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C|1.0|0|0|0|0|0|0|0.981818181818|0.974358974359|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Yongbing1|1.0|0|0|0|0|0.974358974359|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Amazonian|0.942857142857|0|0|0|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0
CK|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CJ|1.0|1.0|1.0|0|1.0|0|1.0|1.0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CB|1.0|0.921568627451|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
CD|0|0|1.0|1.0|0|0|0|0|0.990099009901|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CS|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0.985185185185|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CP|0|0|0|0|0|0|0|0.990566037736|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CW|1.0|1.0|1.0|1.0|0|1.0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|1.0|1.0|0|0.957446808511|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
CoachD|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Susan E. Fleishman|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0
Danielek|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
BeachAnchor|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.980198019802|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.990867579909|1.0|0|0|0|0|0|0|0
J. Horton|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Cameron|0|0|0|1.0|0.979591836735|1.0|0|0.982160555005|0|0|0.987191216834|0|0|0|0|0.978513876455|0|0|0|0|0|0|0|0.714285714286|0|0|0|0|0|0|0|0|0|0|0|0|0|0.970588235294|0|0|0|0.989708404803|0|0|0|0|0|0
Vickie|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jean|1.0|0|0|0|0.984732824427|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|1.0|0|0.949367088608|0.979797979798|0|0.987951807229|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0
Sinclair Garner|0|0|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Frank|1.0|0|1.0|1.0|0|1.0|1.0|0|0.866666666667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alyssa|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kellie of Seattle|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Renee|1.0|0|0|0|0|0|0|0|0|0|1.0|1.0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Gregory O'Shea|0|0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Paul Long Jr|1.0|0|1.0|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DM|1.0|0|0|0|0|0|0|0|0|0.981308411215|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0
DK|0|0|0.900744416873|0|0|0.955555555556|0|0|0|0|0|0|0|0.986206896552|0|0.982456140351|0|0|0|1.0|0|0.972093023256|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0.977401129944|0|0|0|0|0|0|0|0|0|0
DH|0.962962962963|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DG|0|0|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DD|0|0.942857142857|0.9|0|1.0|0|0|0|0.96261682243|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DB|0|1.0|0|0.990740740741|0|0.909090909091|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DC|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.989690721649|0|0|0|0|0|0|0|0|0|0|0|0
DT|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
DR|1.0|0.970149253731|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bob Ornelas|1.0|0|1.0|1.0|0|0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.875|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Frankie|0|0|0|0|0|0|0|0|1.0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
robert smida|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
van nguyen|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
drqshadow|0|0|0.98347107438|0|0.9795221843|0.980295566502|0|0.992248062016|0.994350282486|0|0.981941309255|0|0.991416309013|0.943661971831|0.99173553719|0|0|0|0|0.960784313725|0.970909090909|0|0|0|0|0|0|0|0|0|0|0|0|0.99|0|0.98347107438|0|0|0|0|0|0|0|0|0|0.983870967742|0|0
DarkHorseMcPhee|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
marc|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
mark|1.0|0|1.0|1.0|0.947712418301|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
mary|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0.956043956044|0|0.955555555556|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0
pat|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Elizabeth A Gamble|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Reginald Parker-Hollis|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0.8|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Troy|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J. Conrad Stambaugh|0|0|0|0|0|0|0.976331360947|0|0.981651376147|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Trish Waddles|0|0|1.0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Van|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Val|0|1.0|0|1.0|0|0|0|0.909090909091|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
eugene f dunham III|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Action|0|0|1.0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
steve|1.0|0|0|0|0.959183673469|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Cory|1.0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
