userId|John Wick|Dunkirk|Star Wars: The Last Jedi (With Bonus Content)|Kong: Skull Island|Blade Runner 2049|Guardians of the Galaxy Vol. 2 (Theatrical)|Get Out|Alien: Covenant|Spider-Man: Homecoming|Split|Kingsman: The Golden Circle|Transformers: The Last Knight|Baby Driver|Baywatch|The Mummy (2017)|The Shack|Wonder Woman|The Shape of Water|The Boss Baby|Fifty Shades Darker (Unrated Version)|Murder on the Orient Express|Pirates of the Caribbean: Dead Men Tell No Tales (Theatrical Version)|The LEGO Batman Movie|Beauty and the Beast (2017) (Theatrical Version)|Three Billboards Outside Ebbing, Missouri|A Dog's Purpose|War for the Planet of the Apes|The Emoji Movie|Girls Trip|Darkest Hour|Jumanji: Welcome To The Jungle|Daddy's Home 2|Justice League|A Bad Moms Christmas|Annabelle Creation|Captain Underpants: The First Epic Movie|Despicable Me 3|Thor: Ragnarok (Theatrical Version)|Happy Death Day|Pitch Perfect 3|Cars 3 (Theatrical)|Wonder|The LEGO NINJAGO Movie|The Post|Coco (Theatrical Version)|Ferdinand |The Greatest Showman|﻿"Title"
BG Boyd|0|0|0|0|0.974683544304|0|0|1.0|0|0|0|0.989473684211|0|0|0.983606557377|0|0|0|0|0|0|0.95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
thomas|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Telecom Herk|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Kathy|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Patrick Flaherty|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Karl Weaver|0.961476725522|0|0.971119133574|0|0.975283213182|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Adonya|0|0|0|0.923076923077|0|0.957446808511|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Terri|0|0|0|0|1.0|0|0|0|0|0|0|0|0.714285714286|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Terry|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
GEL|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0.945945945946|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0.935483870968|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Collin|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jesse Harris|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
A Time Traveler|0|0.991228070175|0.99203187251|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.933333333333|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Katie K|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0.993355481728|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
kathy|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Rachel|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0.955555555556|0|0|0|0|0|0|0|0|0|0|0|0|0
Angie|0.94495412844|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tony R.|0|0|0|0.985765124555|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.982142857143|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
sushil sontakke|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Christopher|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0.944444444444|0|0|0|0|0|0|0|0|0|0|0|0.945945945946|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Harley|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bermeguy|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
T P|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
93Vet|0|0|0.973285841496|0|0|0|0|0.935860058309|0.983146067416|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
David|1.0|1.0|0.946666666667|0.965317919075|1.0|0.928571428571|0.975903614458|0|1.0|1.0|0|1.0|0|0|1.0|1.0|1.0|0|1.0|0|0|1.0|0|0|0|1.0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Bob|0.9375|0|0|1.0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Jimmy|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Megan|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tombstone-X|0|0|0|0|0|0|0|0|0.966666666667|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0.98275862069|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Reviewer|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0
Rick thomas|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Linda|1.0|0|0|0|0|0.93984962406|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0.938461538462|0|0|0|1.0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
Max|0|0|0|0.964285714286|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jeffery S. Marsh|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Scott|0|0|1.0|0|0|0|0|0|0.914634146341|1.0|0|0.983050847458|1.0|0.866666666667|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Movie Nerd|0|0|0|0|0|0.976608187135|0|0.991666666667|0.993975903614|0|0|0.985865724382|0|0|0|0|0|0|0|0|0|0.987654320988|0|0|0|0|0.989247311828|0|0|0|0|0|0|0|0|0|0|0.973509933775|0|0|0|0|0|0|0|0|0|0
John IV|1.0|0.96|0|0|0.923076923077|0|0|0|0.944444444444|0|0|0|0.970149253731|0|0|0|1.0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jared Lee|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
JWINK|0|0.993355481728|0|1.0|0.966480446927|0.991341991342|0|0|0.996323529412|1.0|0.993399339934|0.993920972644|0.969465648855|0|0|0|0|0|1.0|0|0.964912280702|1.0|0.96992481203|1.0|0.982062780269|0.98615916955|0.980295566502|1.0|0.989583333333|0.989189189189|0|1.0|0|0|0|0.972602739726|0.956140350877|1.0|0|0|0.981735159817|0.987577639752|0|0|1.0|0|0|0
Jennifer|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.925925925926|0|0|0|1.0|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0
Noah M.|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.975|0|0|0|0|0
Nick|1.0|0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0
Wayne O Cameron Jr|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Nicole|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.974440894569|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0
Kris|0|0|0|0|0|0.982456140351|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
R C Anderson|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
mother superior|0|1.0|0|0|0|0|0|0|0.9|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Phil Crescenzo|0|0.969696969697|0|0.968253968254|1.0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
dan|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0
matt|0|0|0.8|0|0|1.0|0|0|0.714285714286|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
amazon customer|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0.6|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Roman|0|0|0|0|0|0.959183673469|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0.948717948718|0|0|0|0|0|0|0|0|0|0|0|0
J. Daniel Spratlin|0|0|0|1.0|0|0.967914438503|1.0|0|0.97385620915|0.969230769231|0|0|0.972413793103|0.964071856287|0|0|0|0|0.958904109589|0|0|0|0.988571428571|0|0|1.0|0|0|0|0|1.0|0|0|0.941176470588|0|0|0|0|0.953846153846|0|0|0|0.958904109589|0|1.0|0|0|0
Eilene|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
pattk77|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Caleb|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Donna Ross|0|0|0|1.0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Carolinboston|0|0.906103286385|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.970149253731|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.935483870968|0|0|0|0|0|0|0
Pam|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Martin Clearman|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0
Donald|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joyce|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0
Security Professional|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
booklover|0|0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|0|1.0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jacob|1.0|1.0|0|0|0|0|0|0|0|0.980952380952|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
C. Nelson|0|0|0|0|0|0.666666666667|0|0|0|0|1.0|1.0|0|0|0.666666666667|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
wiredweird|0|0|0|1.0|0|0.979381443299|0|0|0|0|0|0.955223880597|0|0.978021978022|0|0|0|0.954198473282|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AlchemystAZ|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Aviator Mario|1.0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
James Beswick|0|0|0|0|0|0|0|0.984251968504|0|0.982404692082|0|0|0|0|0|0|0|0.96837944664|0.95530726257|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
SOD|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jeremy Crandall|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Mary King|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
FatChupacabras|0|0|0|1.0|1.0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Pen Name|1.0|0|0|0|0|1.0|1.0|0|0|0|1.0|0|1.0|0|1.0|0|0|0|0|0|0|0.941176470588|0|0.714285714286|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0
Daniel K. Worden|0|0|0|0.95|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0.975|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Danny S.|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.975|0|0|0|0|0|0|0|0.963636363636|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0.96|0|0|0|0|0|0
Mike|1.0|0|1.0|1.0|1.0|1.0|0|1.0|0|0|1.0|0|1.0|1.0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Lisa Garcia|0|0|0|0|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Route66Review|0|0|0|0|0|0|0|0.985714285714|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Alicia J.|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Deb|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dee|0|0|0|0|0.960784313725|0|1.0|0|0|0|0.925925925926|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
j|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
April|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Rescue Dog Fan|0|0|0|0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.95|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Leah|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0.969230769231|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
Canadian Gypsy|0|0|0|0|0.969696969697|0|0|0|0|0|0|0|0|0|0|0.953757225434|0|0|0|0|0|0.924050632911|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Henry|0|0|0|0|0.995391705069|0|0|0.857142857143|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sweet Spirit|0|0|0|0.960784313725|1.0|0|0|1.0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
PUMPsix|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Fromdefo1|0|0|0|0|1.0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Tdkadletz|0|1.0|0|0|0|1.0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
mj|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0.5|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Jerry|0|0|1.0|0|0|0|0|0|0|0|0|0.979381443299|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lori|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0.976958525346|0|0|0|0|0|0|0|0|0|0|0.982608695652|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
ThunderHawk|0|0|0|0|0|0|0|0|0.983673469388|0.955156950673|0|0.973509933775|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.987341772152|0|0|0|0|0
danny|1.0|0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0
Dory|0|0.978947368421|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Anon|0|0|0.985185185185|0|0|0|0|0|0|0.981481481481|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
alex|1.0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Derek|0|0|0|0|1.0|0|0|1.0|1.0|0|0|0|0|0|0|0|0.6|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
William|1.0|0|0.924528301887|1.0|0|1.0|1.0|0.953488372093|1.0|0|1.0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
J. Galt|0|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0.913043478261|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Lawrence Jones|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0
Dustin|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Joni Rose Aro|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sarah|1.0|1.0|0|0|1.0|0|0|0|0|0|0|0.925925925926|0|0|0|0|0|1.0|1.0|0|0|1.0|1.0|0|0|0.785714285714|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0
Einsatz|0|0|0|0.954128440367|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.982608695652|0|0|0|0|0
Glen|1.0|0|0|0|0|0|0|0|0.987301587302|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Karen|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0.9|0|0|1.0|0|0|0|0|0|0
Frank F.|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
Sandman|0|0|0|1.0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
AdamB|0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
tj christy|0|0|0|0|0|1.0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|1.0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0
Trevor's View on Hollywood|0|0.985632183908|0.982002249719|0.957203994294|0|0.96711509716|0|0.983922829582|0.977386934673|0|0|0.975240715268|0.972045743329|0|0|0|0|0|0.975609756098|0|0|0|0.98389261745|0|0|0|0.977914110429|0|0|0.991044776119|0|0|0|0|0|0|0|0|0|0|0|0|0|0.98347107438|0|0|0|0
JB Caring Customer|0|0|0|1.0|1.0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1.0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0
